 Atr-1; Atr-2; Atr-3; Atr-4; Atr-5; Atr-6; Atr-7; Atr-8; Atr-9; Atr-10; Atr-11; Atr-12; Atr-13; Atr-14; Atr-15; Atr-16; Atr-17; Atr-18; Atr-19; Atr-20; Atr-21; Atr-22; Atr-23; Atr-24; Atr-25; Atr-26; Atr-27; Atr-28; Atr-29; Atr-30 ; Atr-31; Atr-32; Atr-33; Atr-34; Atr-35; Atr-36; Atr-37; Atr-38; Atr-39; Atr-40; Atr-41; Atr-42; Atr-43; Atr-44; Atr-45; Atr-46; Atr-47; Atr-48; Atr-49; Atr-50; Atr-51; Atr-52; Atr-53; Atr-54; Atr-55; Atr-56; Atr-57; Atr-58; Atr-59; Atr-60; Atr-61; Atr-62; Atr-63; Atr-64; Atr-65; Atr-66; Atr-67; Atr-68; Atr-69; Atr-70; Atr-71; Atr-72; Atr-73; Atr-74; Atr-75; Atr-76; Atr-77; Atr-78; Atr-79; Atr-80; Atr-81; Atr-82; Atr-83; Atr-84; Atr-85; Atr-86; Atr-87; Atr-88; Atr-89; Atr-90; Atr-91; Atr-92; Atr-93; Atr-94; Atr-95; Atr-96; Atr-97; Atr-98; Atr-99; Atr-100; Atr-101; Atr-102; Atr-103; Atr-104; Atr-105; Atr-106; Atr-107; Atr-108; Atr-109; Atr-110; Atr-111; Atr-112; Atr-113; Atr-114; Atr-115; Atr-116; Atr-117; Atr-118; Atr-119; Atr-120; Atr-121; Atr-122; Atr-123; Atr-124; Atr-125; Atr-126; Atr-127; Atr-128; Atr-129; Atr-130; Atr-131; Atr-132; Atr-133; Atr-134; Atr-135; Atr-136; Atr-137; Atr-138; Atr-139; Atr-140; Atr-141; Atr-142; Atr-143; Atr-144; Atr-145; Atr-146; Atr-147; Atr-148; Atr-149; Atr-150; Atr-151; Atr-152; Atr-153; Atr-154; Atr-155; Atr-156; Atr-157; Atr-158; Atr-159; Atr-160; Atr-161; Atr-162; Atr-163; Atr-164; Atr-165; Atr-166; Atr-167; Atr-168; Atr-169; Atr-170; Atr-171; Atr-172; Atr-173; Atr-174; Atr-175; Atr-176; Atr-177; Atr-178; Atr-179; Atr-180; Atr-181; Atr-182; Atr-183; Atr-184; Atr-185; Atr-186; Atr-187; Atr-188; Atr-189; Atr-190; Atr-191; Atr-192; Atr-193; Atr-194; Atr-195; Atr-196; Atr-197; Atr-198; Atr-199; Atr-200; Atr-201; Atr-202; Atr-203; Atr-204; Atr-205; Atr-206; Atr-207; Atr-208; Atr-209; Atr-210; Atr-211; Atr-212; Atr-213; Atr-214; Atr-215; Atr-216; Atr-217; Atr-218; Atr-219; Atr-220; Atr-221; Atr-222; Atr-223; Atr-224; Atr-225; Atr-226; Atr-227; Atr-228; Atr-229; Atr-230;CLASS
-12.125;-11.658;0,991719;0,942331;-0,063015;-0,688385;116.315;0,911585;-0,158177;0,651158;-198.018;110.622;-0,054535;-0,297912;-0,261335;-0,302051;-0,222667;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,222826;-0,343402;-0,137777;163.556;-0,025787;-0,073582;-0,114571;-0,129457;0,026912;15.019;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,32588;-0,406921;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,349924;0,012324;0,979825;254.167;0;0;-0,040796;-0,056023;-0,168633;0,054036;-0,098337;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,388121;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,235392;-0,854571;0,365954;-0,145519;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;446.571;0,314232;101.424;-0,098076;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
0,835054;132.631;-0,51252;-0,70647;-0,048248;0,163209;-0,448623;-0,778501;-0,169415;-0,233708;0,090949;0,960361;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,448539;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,407007;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,779449;-0,124585;0,122826;0,028301;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,24838;-0,391373;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;154.122;125.839;485.632;0,239603;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,725674;0,486844;-0,086049;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,362808;-0,201926;0,491267;-0,030589;-0,605343;175.557;0,546423;0,003926;-0,644702;0,877092;0,003943;0,792362;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451394;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,785786;-0,590402;-0,260113;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,185994;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,354175;134.145;101.911;288.504;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,016471;-0,535444;147.394;0,025901;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,601046;-0,559807;-158.891;-105.663;-0,751554;0,746333;-162.486;-103.735;-0,777902;0,81093;0,311988;204.937;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,283229;437.241;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,398724;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,771902;0,436657;123.918;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,253833;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;157.008;172.927;199.949;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,74139;-0,320111;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,996397;-0,896189;0,334655;-0,944247;-0,764;126.864;0,347549;-0,954387;-0,798063;117.127;0,395014;198.343;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451394;-0,12153;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;0,933921;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,779207;-0,085218;48.501;502.543;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;138.681;164.544;294.851;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,607372;-0,094779;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,454094;-0,703654;200.567;117.475;-0,832972;0,95056;203.264;119.208;-0,849294;0,116899;-0,55118;0,019545;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,384355;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,780318;-0,197207;-0,260113;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,369857;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;-0,915201;21.993;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,192699;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;439.941;0,390099;-0,412626;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,129055;-0,329505;-101.189;-0,86008;0,482952;152.456;-0,797773;-0,798896;0,617222;0,520459;0,818415;0,788473;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,425483;-0,30613;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408052;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,654381;-0,128773;-0,233541;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,160321;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;140.177;131.893;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;0,187179;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,470256;112.084;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;0,248226;-0,021452;0;0;-0,014952;-0,021097;1
-12.221;-115.922;-0,794651;0,558367;0,12248;-0,240812;-0,628367;0,625872;0,022617;0,731333;0,838502;0,482653;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,52896;-0,268718;-0,242871;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,489749;0,920917;-0,256336;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,180291;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;132.442;0,790644;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,116649;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;0,1063;-0,322176;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
-0,282147;-0,059784;0,883966;-0,533918;-0,013916;0,914434;0,946204;-0,710118;-0,112565;-183.604;0,025729;-0,262959;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451394;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;0,26008;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,77627;-0,414903;-0,166647;-0,102253;0;0;-0,040796;-0,056023;-0,168633;0,011682;0,068678;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;124.755;13.878;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;0,733506;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,427618;147.467;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;0,458123;-0,021452;0;0;-0,014952;-0,021097;1
0,644703;0,907222;148.467;-0,776195;-0,550077;-129.228;147.169;-0,644069;-0,42722;-0,065916;0,354438;0,436518;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451394;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,761811;-0,5012;-0,188823;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,188284;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;0,876798;186.135;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;0,654398;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,244846;110.581;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;0,067451;-0,021452;0;0;-0,014952;-0,021097;1
116.266;144.436;0,22321;-0,67638;-0,208718;0,058309;0,222947;-0,636057;-0,455975;-0,473124;0,597817;0,79967;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451394;-0,309461;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,740351;-0,252062;-0,260113;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,175726;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;122.109;132.457;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;0,628249;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;-0,203227;0,976996;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;0,0721;-0,021452;0;0;-0,014952;-0,021097;1
-0,216711;-0,455733;105.953;116.627;-0,551791;-160.725;0,860053;114.355;-0,464238;118.498;0,359429;-0,00572;-0,054535;-0,297912;-0,261335;-0,302051;-0,225084;-0,014952;-0,08711;-0,167402;-0,200329;-0,248836;-0,021302;-0,028883;-0,038542;-0,023332;-0,023412;0;0;-0,02702;-0,198246;-0,20685;-0,080912;-0,327191;-0,347995;-0,26576;-0,080866;-0,224814;-0,529019;-0,451177;-0,196717;-0,025787;-0,073582;-0,114571;-0,18949;-0,160794;-0,201557;0;-0,021708;-0,021658;-0,041491;-0,032279;-0,071887;-0,095154;-0,014952;0;0;0;0;-0,014952;-0,017265;-0,024647;-0,021215;0;0;0;0;0;0;-0,065785;-0,049974;-0,014952;-0,048732;-0,173228;-0,177573;-0,091775;-0,050171;-0,114846;-0,3317;-0,408478;-0,263784;-0,139878;0;-0,06989;-0,263975;-0,637416;0,420633;-0,207875;-0,102253;0;0;-0,040796;-0,056023;-0,168633;-0,183692;-0,115671;-0,074486;0;0;0;-0,014952;-0,014982;-0,040764;-0,042342;-0,027653;-0,014952;0;0;0;0;0;-0,021732;-0,021365;-0,018;0;0;0;0;0;0;-0,017556;-0,021126;0;0;0;0;0;0;0;0;0;0;0;-0,018485;-0,01594;0;0;-0,043134;-0,029996;-0,09331;-0,098605;-0,071579;-0,017934;-0,063725;-0,182197;-0,255619;-0,391468;-0,187455;-0,077681;-0,03269;0;-0,053085;-0,364504;-0,138155;0,852767;-0,171326;-0,072849;-0,032187;0;0;-0,061848;-0,174962;-0,184229;-0,054582;-0,032023;0;0;0;-0,015029;-0,021431;-0,018157;0;0;0;0;0;0;-0,019294;-0,017308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,032096;-0,043388;-0,027179;0;0;0;-0,099876;-0,135405;-0,183154;-0,106346;-0,037709;0;0;0;-0,265739;152.472;-0,39365;-0,102856;-0,017565;0;0;0;-0,049855;-0,114025;-0,078862;-0,021452;0;0;-0,014952;-0,021097;1
